County,Foreign_Born,Home_Ownership,Bachelor's_Degree
"Lorain County, OH",2.800054934,72.85117661,27.21820783
"Lucas County, OH",3.714065123,61.54490774,27.96088237
"Madison County, OH",1.908509816,75.85822851,20.39165066
"Mahoning County, OH",2.358989205,69.77215708,26.1729169
"Marion County, OH",1.509959306,67.20151403,13.46453962
"Medina County, OH",3.037615096,79.82024217,35.9084195
"Meigs County, OH",0.2832479094,75.04811502,11.48349564
"Mercer County, OH",1.40592141,78.78542005,20.36462236
"Miami County, OH",3.017883071,73.43495198,24.66862155
"Monroe County, OH",0.5895082457,80.05023323,10.71502377
"Montgomery County, OH",4.993835347,62.29665617,29.97002807
"Morgan County, OH",0.5414771497,75.57009015,11.1836161
"Morrow County, OH",0.9415389883,81.71229769,16.89648159
"Muskingum County, OH",0.8750708969,68.86904246,19.34283733
"Noble County, OH",0.4009566685,79.7359736,13.11839911
"Ottawa County, OH",1.201476454,82.37843846,26.89149848
"Paulding County, OH",1.720932703,81.33069829,15.4094579
"Perry County, OH",0.5585173902,75.73853863,14.8014736
"Pickaway County, OH",0.6138516214,72.83856885,19.6172716
"Pike County, OH",0.6003462119,65.64078132,13.97121993
"Portage County, OH",3.111954695,70.65955841,31.73626208
"Preble County, OH",0.6547924455,79.85065639,18.82958736
"Putnam County, OH",1.348837209,86.27094231,25.91770085
"Richland County, OH",1.654294125,68.0389749,17.75230672
"Ross County, OH",0.7341762283,70.85743278,16.53036208
"Sandusky County, OH",1.783136622,74.14094351,18.32507338
"Scioto County, OH",1.010635412,68.53014627,17.56206796
"Seneca County, OH",1.487414188,72.01734368,18.85718908
"Shelby County, OH",1.358396511,74.11151137,20.6538726
"Stark County, OH",2.225553783,68.16407008,24.08759403
"Summit County, OH",5.529135403,66.92676099,34.57685638
"Trumbull County, OH",1.321939638,71.74337386,20.018562
"Tuscarawas County, OH",1.748168893,69.55313178,19.67187573
"Union County, OH",5.142640867,80.41423777,39.31965518
"Van Wert County, OH",0.7768875941,79.3588205,17.20446321
"Vinton County, OH",0.3987490227,74.56896552,15.44239479
"Warren County, OH",7.952662333,78.92150786,44.66113618
"Washington County, OH",1.589563876,74.0922752,20.48068589
"Wayne County, OH",2.327733973,75.32914084,24.03417243
"Williams County, OH",1.465934601,75.11215136,14.40976934
"Wood County, OH",3.383144325,64.07543099,37.50728155
"Wyandot County, OH",1.173343111,73.58049432,21.18505964
"Adair County, OK",2.347156038,68.56016355,10.85647243
"Alfalfa County, OK",3.712827732,79.66101695,20.7245354
"Atoka County, OK",1.976340582,76.87706271,14.77499004
"Beaver County, OK",11.12206665,78.34394904,22.67493357
"Beckham County, OK",4.880017941,66.06764008,15.16637249
"Blaine County, OK",6.558134165,70.30020402,17.80173118
"Bryan County, OK",2.506017882,63.63636364,23.80171138
"Caddo County, OK",5.072463768,72.37059017,15.05899061
"Canadian County, OK",5.162719155,75.53285968,32.0388443
"Carter County, OK",3.474959545,67.38712776,19.58673057
"Cherokee County, OK",2.950729773,66.74817985,28.55911126
"Choctaw County, OK",2.044102205,66.63221361,14.70557798
"Cimarron County, OK",3.829225352,80.98404255,31.71044202
"Cleveland County, OK",6.363790416,63.87601644,35.23530005
"Coal County, OK",1.380745224,72.25156025,17.23463687
"Comanche County, OK",5.483794148,54.77053276,23.77244131
"Cotton County, OK",0.9210763952,77.00296736,18.15344603
"Craig County, OK",2.474547511,69.41653787,13.40320468
"Creek County, OK",1.902158832,75.18082852,17.98260729
"Custer County, OK",5.452432109,64.85046729,31.05042017
"Delaware County, OK",1.892574342,74.91576414,18.73970761
"Dewey County, OK",1.998223801,76.55654384,19.54624782
"Ellis County, OK",3.701731025,81.58640227,18.99587861
"Garfield County, OK",7.032150634,65.74427882,22.68713256
"Garvin County, OK",4.130822289,68.67555017,16.39325257
"Grady County, OK",2.03384315,75.02091433,22.12219677
"Grant County, OK",0.289017341,77.92378449,22.35714286
"Greer County, OK",0.8859157476,71.64031621,9.405815424
"Harmon County, OK",4.881952781,75.1572327,14.80836237
"Harper County, OK",14.1809291,82.79835391,23.01161752
"Haskell County, OK",2.506222642,75.05533422,14.66066742
"Hughes County, OK",2.289507048,73.93644285,14.60314069
"Jackson County, OK",5.521472393,60.72191154,24.24338156
"Jefferson County, OK",2.970479705,72.32099952,16.69865643
"Johnston County, OK",1.133525456,70.14656724,20.9359965
"Kay County, OK",2.779361135,67.43025493,18.14990708
"Kingfisher County, OK",9.653368215,73.51449275,22.89473684
"Kiowa County, OK",1.266871892,74.19550698,17.85898983
"Latimer County, OK",1.761560239,69.39252336,12.81580156
"Le Flore County, OK",3.581658939,70.88870199,15.15690665
"Lincoln County, OK",1.064208217,80.55859803,15.91652324
"Logan County, OK",3.417536409,86.76368676,30.74547199
"Love County, OK",6.28076393,71.54096582,15.28003547
"McClain County, OK",3.547755526,79.37463585,26.84568489
"McCurtain County, OK",3.53514176,71.76710748,15.69704699
"McIntosh County, OK",0.8612140508,77.56983998,13.6007967
"Major County, OK",4.206824694,82.09662141,18.34194907
"Marshall County, OK",7.635213631,77.35449735,15.64785299
"Mayes County, OK",1.20282779,74.33165696,15.3546231
"Murray County, OK",1.178001012,73.03814983,17.4989509
"Muskogee County, OK",2.77752755,66.72786936,20.16065344
"Noble County, OK",0.628358073,79.84496124,19.65549473
"Nowata County, OK",1.384778013,71.89948663,16.79412664
"Okfuskee County, OK",2.202837254,71.42857143,12.50954441
"Oklahoma County, OK",10.5744752,58.86893015,34.19942684
"Okmulgee County, OK",1.081300813,70.27104341,15.97391023
"Osage County, OK",1.254238762,78.25054893,20.05691206
"Ottawa County, OK",2.697558414,67.46885134,15.43556297
"Pawnee County, OK",0.7970922076,77.73116295,16.39009919
"Payne County, OK",7.009676083,51.46185975,38.59450654
"Pittsburg County, OK",1.569998629,72.04665594,18.95379766
"Pontotoc County, OK",1.786651275,65.75907033,28.77726477
"Pottawatomie County, OK",1.876701405,69.94928469,20.8889626
"Pushmataha County, OK",0.8759797142,75.3842516,14.03915507
"Roger Mills County, OK",3.27198364,80.79561043,22.26926334
"Rogers County, OK",2.694273495,77.34537478,25.145139
"Seminole County, OK",2.199898271,69.1190253,14.82668034
"Sequoyah County, OK",1.702159947,71.63770053,14.96872207
"Stephens County, OK",2.503477051,74.71817755,18.88376137
"Texas County, OK",24.25747257,68.02621996,24.49073718
"Tillman County, OK",4.634250677,73.17919075,18.16047802
"Tulsa County, OK",9.025254028,59.88626389,33.23071396
"Wagoner County, OK",4.59346777,80.11367413,26.11453651
"Washington County, OK",4.092888796,72.4857871,30.73409919
"Washita County, OK",1.857273559,74.96292635,19.5844504
"Woods County, OK",1.766539661,69.00206064,32.09163718
"Woodward County, OK",5.418646808,71.33757962,19.28488541
"Baker County, OR",1.899910099,72.21587664,24.4140153
"Benton County, OR",9.970192961,55.98235279,53.76998064
"Clackamas County, OR",8.503890242,71.09526413,39.18860883
"Clatsop County, OR",5.10075261,61.82882987,25.74930544
"Columbia County, OR",2.799583846,76.60191788,18.37206249
"Coos County, OR",3.839280212,69.16473731,20.56798447
"Crook County, OR",3.025573298,75.29880478,20.88478471
"Curry County, OR",5.823790805,76.62360962,23.70788868
"Deschutes County, OR",4.947028372,69.73527571,40.76620224
"Douglas County, OR",2.660749897,71.53886078,18.89630889
"Gilliam County, OR",3.530005043,74.59396752,21.93635748
"Grant County, OR",2.362857538,77.93942993,19.2904261
"Harney County, OR",2.441302028,69.1166989,14.16621204
"Hood River County, OR",15.35155435,68.25976325,38.28503137
"Jackson County, OR",5.701604643,65.03515955,29.99475026
"Jefferson County, OR",6.760209254,70.15481318,21.2133646
"Josephine County, OR",4.026410892,70.60204363,18.61254433
"Klamath County, OR",4.336316289,67.03682679,20.84025343
"Lake County, OR",6.352883795,62.48513674,19.80424144
"Lane County, OR",5.504973601,59.31497091,32.96816999
"Lincoln County, OR",5.207215798,70.70230841,28.89773626
"Linn County, OR",4.226348777,66.9650008,20.43720102
"Malheur County, OR",9.82624136,58.56109325,14.59725814
"Marion County, OR",13.23800298,61.78033371,25.00738886
"Morrow County, OR",17.9324547,69.84051416,11.29408714
"Multnomah County, OR",13.19877045,54.48466669,47.71443091
"Polk County, OR",6.412100457,65.05182794,31.01953794
"Sherman County, OR",1.842105263,70,16.00877193
"Tillamook County, OR",4.93691717,73.45946884,23.80791343
"Umatilla County, OR",9.491389668,66.54146306,18.24783012
"Union County, OR",2.921707373,66.60747664,23.83496249
"Wallowa County, OR",1.693776045,73.89177622,31.9721826
"Wasco County, OR",8.75408236,65.12204424,22.04581779
"Washington County, OR",18.03663136,60.91029975,45.82122894
"Wheeler County, OR",3.056147832,69.07051282,19.9818347
"Yamhill County, OR",7.390827869,69.36749107,29.25954708
"Adams County, PA",3.379411877,78.14827776,24.38321138
"Allegheny County, PA",6.19106889,65.05350627,43.83459063
"Armstrong County, PA",0.611858769,78.54647603,18.58747531
"Beaver County, PA",2.111209874,73.60241114,26.76422342
"Bedford County, PA",1.018629366,78.86669051,16.09676402
"Berks County, PA",8.12751031,70.83338504,26.81708206
"Blair County, PA",1.219015003,72.49095617,23.43392514
"Bradford County, PA",1.958144251,72.44365995,20.02303119
"Bucks County, PA",10.16487306,77.97386098,43.30621788
"Butler County, PA",2.251724386,76.15835703,38.33092123
"Cambria County, PA",1.029543084,75.7782539,22.67121573
"Cameron County, PA",0.7275132275,71.35746606,10.87456847
"Carbon County, PA",3.551324249,75.06938714,18.33163403
"Centre County, PA",8.331390036,62.55468817,46.20410767
"Chester County, PA",9.662723636,74.64435605,56.11850288
"Clarion County, PA",0.8615860652,71.47487844,22.74725275
"Clearfield County, PA",1.968459483,77.80158155,19.12583004
"Clinton County, PA",1.505546751,71.39880352,20.29918803
"Columbia County, PA",2.34735999,70.7666744,25.46465412
"Crawford County, PA",1.273308217,73.76999789,20.58853477
"Cumberland County, PA",6.6854468,70.19884098,38.66548708
"Dauphin County, PA",8.681337117,63.33975082,33.27991695
"Delaware County, PA",10.76198654,68.87222992,40.87297535
"Elk County, PA",0.9097973192,79.09529106,18.48510189
"Erie County, PA",4.382336088,67.96956355,29.56761158
"Fayette County, PA",1.599476705,73.48417278,18.64517834
"Forest County, PA",3.247593045,83.29718004,11.58152554
"Franklin County, PA",3.711463058,72.92092815,22.96678953
"Fulton County, PA",0.7768992781,77.04864512,16.30588903
"Greene County, PA",0.6847209413,78.5197392,21.11363458
"Huntingdon County, PA",1.017609863,78.51753218,18.06072355
"Indiana County, PA",1.821473967,71.4511383,26.2018126
"Jefferson County, PA",0.4534584668,74.73637474,16.98866156
"Juniata County, PA",2.502655619,73.0456394,14.33941672
"Lackawanna County, PA",5.764772432,65.39091654,29.90156081
"Lancaster County, PA",5.496726331,69.94899229,30.51812767
"Lawrence County, PA",1.40617179,74.54150781,22.03612001
"Lebanon County, PA",4.259447989,71.54573104,22.85073157
"Lehigh County, PA",12.90689904,65.04924029,32.3533908
"Luzerne County, PA",8.29512348,67.31569739,24.53856431
"Lycoming County, PA",2.034695059,69.88513292,24.36933902
"McKean County, PA",1.806767345,77.43393384,19.49281898
"Mercer County, PA",1.639240506,72.36217041,24.09887367
"Mifflin County, PA",0.7801326225,71.50225661,13.16228748
"Monroe County, PA",10.21721545,78.70350008,26.55656844
"Montgomery County, PA",10.94314683,71.73713904,51.43324166
"Montour County, PA",5.059179741,69.5532556,36.4012643
"Northampton County, PA",8.246924107,70.91889288,32.83983482
"Northumberland County, PA",1.228377491,73.7921906,18.46772145
"Perry County, PA",1.205894517,80.67087346,18.26289377
"Philadelphia County, PA",14.61234189,52.21269281,33.60605204
"Pike County, PA",7.488643298,84.35239697,27.40824139
"Potter County, PA",1.311775473,80.04548901,16.67364192
"Schuylkill County, PA",2.205291862,76.53324442,18.46739921
"Snyder County, PA",1.120687489,75.44698545,21.00985778
"Somerset County, PA",1.041977182,80.71902196,17.22982761
"Sullivan County, PA",1.717687075,84.5247766,18.88500309
"Susquehanna County, PA",1.769590036,78.53717793,19.88620497
"Tioga County, PA",1.46166173,76.37942471,21.31881551
"Union County, PA",3.083341102,71.66243297,25.05077627
"Venango County, PA",0.7786032689,75.14890025,19.38816369
"Warren County, PA",1.395095085,77.88265778,18.95048876
"Washington County, PA",2.064580143,75.9793578,32.39508328
"Wayne County, PA",3.790969606,81.9466248,20.82666057
"Westmoreland County, PA",1.661616076,77.89110985,31.20637367
"Wyoming County, PA",1.468400778,77.4286244,21.4697635
"York County, PA",4.345904505,75.56779039,26.33893386
"Bristol County, RI",9.945122192,73.21754551,51.37637991
"Kent County, RI",6.664590287,72.10349174,33.57300317
"Newport County, RI",6.824512535,66.76912759,52.11018092
"Providence County, RI",19.69546372,55.77818519,31.19581846
"Washington County, RI",4.583147433,76.78411698,48.55350912
"Abbeville County, SC",2.609980302,76.01871102,19.062336
"Aiken County, SC",3.538692491,75.30336946,29.60127167
"Allendale County, SC",0.9909575127,66.86335404,10.77601411
"Anderson County, SC",3.552924846,74.74377654,26.1379811
"Bamberg County, SC",3.816392457,73.7527115,17.85475607
"Barnwell County, SC",2.522635937,71.14600815,14.33655313
"Beaufort County, SC",7.488721168,75.54688424,43.38743701
"Berkeley County, SC",5.449855025,73.95524276,28.35978973
"Calhoun County, SC",2.057264051,82.75920013,19.14285714
"Charleston County, SC",5.82495608,63.24398265,48.09298234
"Cherokee County, SC",2.56405694,70.83333333,17.21674039
"Chester County, SC",1.330390725,77.36229635,13.85410632
"Chesterfield County, SC",2.997519294,72.10796915,12.87037645
"Clarendon County, SC",1.845136861,74.34953783,16.59423503
"Colleton County, SC",2.795570654,72.70056208,15.6538847
"Darlington County, SC",1.945259818,69.05922788,19.00265497
"Dillon County, SC",1.497080163,56.59925237,11.87610335
"Dorchester County, SC",5.425591622,74.83049003,29.43651582
"Edgefield County, SC",4.953974256,75.32702329,19.87649152
"Fairfield County, SC",0.9884442747,75.14496873,14.71606874
"Florence County, SC",2.623070467,64.67919761,23.79568196
"Georgetown County, SC",3.066327012,81.75880748,30.98122476
"Greenville County, SC",8.544801619,68.93305887,39.29741209
"Greenwood County, SC",3.061651445,65.06150507,24.23051313
"Hampton County, SC",3.658020116,74.87295313,11.56380159
"Horry County, SC",6.452164744,75.1985841,25.35857523
"Jasper County, SC",9.906941992,73.48028826,23.27965546
"Kershaw County, SC",2.86413597,81.80197314,21.33006972
"Lancaster County, SC",5.995225948,81.56123822,30.07676997
"Laurens County, SC",3.381463472,71.30488799,17.91678219
"Lee County, SC",2.180346681,73.67997424,14.44870158
"Lexington County, SC",5.34037995,76.41923605,32.60509523
"McCormick County, SC",1.352476072,83.86116037,21.26220887
"Marion County, SC",1.650006847,59.8702914,13.72462054
"Marlboro County, SC",2.027459093,63.2463278,8.290427656
"Newberry County, SC",5.050371855,74.31290344,22.51339165
"Oconee County, SC",3.633132339,75.2166065,27.79908707
"Orangeburg County, SC",1.359331741,65.35931716,19.15530663
"Pickens County, SC",3.493356521,69.53377962,27.47481093
"Richland County, SC",5.834520774,59.78577486,40.23842459
"Saluda County, SC",7.017729,77.58316361,19.18774867
"Spartanburg County, SC",7.275255287,72.79455157,25.23701931
"Sumter County, SC",2.786148157,66.05567368,23.07282901
"Union County, SC",1.204065101,69.47322971,13.93755153
"Williamsburg County, SC",3.244923735,73.95616301,15.24178466
"York County, SC",5.757154922,72.65738949,36.85276115
"Aurora County, SD",4.16988417,76.63817664,18.21345708
"Beadle County, SD",12.0121536,70.05239823,25.48675391
"Bennett County, SD",1.297552344,60.65088757,18.3639399
"Bon Homme County, SD",0.7694499858,76.38773819,20.07348675
"Brookings County, SD",5.342034593,58.33458028,42.42893781
"Brown County, SD",5.355556717,65.90583099,32.81564114
"Brule County, SD",1.086335049,65.01532176,25.72706935
"Buffalo County, SD",0,48.98373984,6.805708013
"Butte County, SD",0.6268685505,80.15564202,18.17430814
"Campbell County, SD",1.49934811,82.77858177,28.35283528
"Charles Mix County, SD",0.7955278435,73.91157611,24.70380195
"Clark County, SD",2.006776127,80.29411765,18.67658575
